id	doi	title	section_id	section_title	sentence_id	sentence	year	volume	label
10.1002/asi.24296-3-039	10.1002/asi.24296	The collective trolling lifecycle	3	3 METHOD	39	Another limitation of the study is its Chinese sociotechnical context .	2020	"Volume71, Issue7"	ResearchProspect
10.1002/asi.24296-3-040	10.1002/asi.24296	The collective trolling lifecycle	3	3 METHOD	40	"A CT lifecycle in China may differ in its progression from other countries , as sociocultural environments and cultures vary ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-3-041	10.1002/asi.24296	The collective trolling lifecycle	3	3 METHOD	41	"Yet , even if the findings can not be easily transferred to other settings , the focus on the Chinese sociotechnical setting is valuable on its own , as little prior research focused on Chinese trolling ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-3-042	10.1002/asi.24296	The collective trolling lifecycle	3	3 METHOD	42	Future research into CT in other sociotechnical environments and other platforms is needed .	2020	"Volume71, Issue7"	ResearchProspect
10.1002/asi.24296-4-001	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	1	Tables 5-8 shows that the behavioral pattern of trolling differed among the four stakeholder groups and shifted during the various stages of the event ( see Appendix S1 for code definitions ) .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-002	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	2	Participants from all stakeholder groups utilized a variety of—sometimes widely divergent—tactics with various motivations and behavioral tones to express different opinions throughout the five stages ; the most frequent of which varied between stakeholder groups .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-003	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	3	"The overall pattern seems to be highly influenced by the biggest stakeholder group , GP , and thus a nuanced analysis allowing for a better understanding of the evolution of CT , is needed ."	2020	"Volume71, Issue7"	conclusion
10.1002/asi.24296-4-004	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	4	Table 5 shows that the content of posts differed among the four stakeholder groups and shifted during the various stages of the event .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-005	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	5	"First , PGO fans aimed to maintain PG One 's positive image by whitewashing his actions , while GP and VIP mainly responded directly to PGO fans ' actions ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-006	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	6	TVL magazine was not yet involved .	2020	"Volume71, Issue7"	ResearchProspect
10.1002/asi.24296-4-007	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	7	"During stage 2 , both GP and VIP turned into “ friendly army , ” supporting TVL magazine ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-008	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	8	Their trolling of PGO fans often implied that the mistake about TVL magazine 's identity stemmed from a lack of education or a lack of intelligence .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-009	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	9	PGO fans responded by defending their educational background .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-010	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	10	"In stage 3 , TVL magazine made their first and only post about “ TVL Gutter Oil , ” identifying themselves with “ friendly army , ” while GP continued to post mostly as “ friendly army ” using the dog 's head emoticon ( or ) ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-011	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	11	These two emoticons of dogs ' heads ( with or without a sticking tongue ) mean that the remark is a joke .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-012	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	12	"VIP participants , meanwhile , drew their followers ' attention to the event ( for example , “ This topic has been read more than 20 million times ” ) ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-013	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	13	"At this stage , PGO fans focused on TVL magazine 's identity , posting in an effort to distract attention from their embarrassing earlier behavior ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-014	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	14	"By stage 4 , PGO fans expressed their frustration via vulgar language while VIP users responded to PGO fans ' actions , and GP users continued to identify with TVL magazine through friendly‐army posts ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-015	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	15	"At the fifth stage , both VIP and GP repeated the fourth stage content , while PGO fans repeated content from the first stage , whitewashing PG One ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-016	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	16	"Participants from all stakeholder groups utilized various tactics throughout the five stages , the most frequent of which varied between stakeholder groups ( Table 6 ) ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-017	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	17	"Overall , the most frequent tactic used in stage 1 was flaming ; in stage 2 , taking a stance ; in stages 3–4 , group trolling ; and in stage 5 , emotional display ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-018	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	18	"Throughout the event , the overall pattern of the most frequent tactics mirrored that of the most active and influential group ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-019	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	19	"Specifically , GP users were the most dominant throughout the event , except for the first stage , when it was PGO fans ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-020	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	20	Further examination of each group 's tactics revealed that VIP participants were more likely to troll by deception and through group trolling ( trolling or reverse‐trolling between friends or in a group ) .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-021	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	21	"In fact , apart from stage 2 , deception was VIP 's most frequently used tactic throughout the event ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-022	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	22	"However , VIP participants utilized group trolling frequently during stage 2 , while PGO fans and GP utilized this tactic later , in stages 3–4 ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-023	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	23	VIP participants helped accelerate the event development by broadcasting it to their followers ; their group trolling tactic inspired other groups ' later group trolling .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-024	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	24	"PGO fans developed a different pattern of tactics : flaming , name‐calling , group trolling , more flaming , and finally illogical claims ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-025	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	25	"Throughout the event , PGO fans used hostile and insulting words to interact with others and make illogical claims ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-026	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	26	"VIP influenced PGO fans ' trolling tactics during stage 3 even though they were not on the same side of the “ war. ” Overall , PGO fans ' trolling tactics were negative and offensive ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-027	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	27	"Moreover , GP participants utilized emotional display frequently during stages 1 and 5 , with posts such as “ Brand Deception !"	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-028	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	28	!	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-029	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	29	!	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-030	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	30	"” During stage 2 , they , more than any other group , preferred taking a stance , indicating their identification with “ friendly army. ” They mostly engaged in group‐trolling during stages 3–4 , referencing popular memes ( for example , “ It 's not easy to take back my 40‐m long knife ” 44 The 40‐m long knife meme comes from a news headline which mistakenly reported a stabbing as perpetrated with a 40‐m ( instead of 40‐cm ) knife ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-031	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	31	) and jokingly interacted with other participants .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-032	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	32	"Both GP and PGO fans used group‐trolling tactics , yet their trolling targets differed ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-033	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	33	PGO fans ' trolling targets included participants from all other groups .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-034	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	34	"The GP group trolled not only against PGO fans , but also other GP participants ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-035	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	35	Perceived motives varied between stakeholder groups and evolved over the event course ( Table 7 ) .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-036	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	36	"PGO fans , for example , began by displaying “ ideological ” motivation ( stages 1–2 ) : they criticized the government , maintained PG One 's image , and planned revenge ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-037	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	37	"However , from stage 3 on , they abandoned these goals as impossible , and “ psychological ” motivations emerged ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-038	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	38	"They then aimed at identifying a new target for GP participants with posts such as “ Let 's expose Yang Yang ( a famous actor in China ) as gay. ” Throughout the event , GP participants were motivated to negotiate social status ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-039	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	39	"VIP participants were also negotiating social status during the first two stages ; however , in the third stage they reported this event with a focus on opinion and ideology ( for example , “ Our party is strong enough to crack down on cults. ” ) Table 8 uncovers that behavioral tones also varied throughout the five stages ; different patterns characterized “ friendly army ” ( GP , VIP , TVL magazine ) and “ enemy ” ( PGO fans ) ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-040	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	40	"Overall , a satirical tone was most frequent in the first and final stages , a humorous tone was most frequent in stages 3–4 , and an amused tone prevailed during stage 2 ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-041	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	41	The various stakeholder groups displayed different behavioral tones throughout the event course .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-042	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	42	"Although the tone of PGO fans ' posts was generally malicious and insulting , GP and VIP affected a humorous , amused , or satirical tone ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-043	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	43	"At first , the PGO fans ' posts were in a malicious tone tended to whitewash PG One and planned revenge on TVL magazine ; then they used a largely critical tone to rebuke those who claimed that PGO fans were brainless ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-044	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	44	"Later , PGO fans used a provocative and aggrieved tone to troll TVL magazine , followed by an insulting tone ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-045	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	45	"Finally , after becoming the target of public criticism , they used an aggrieved tone to voice illogical claims ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-046	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	46	"Throughout the event , PGO fans ' behavioral tones were largely negative and antagonistic ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-047	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	47	Other stakeholder groups used a variety of behavioral tones .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-048	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	48	"Specifically , GP participants frequently posted in an amused tone and often used memes ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-049	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	49	GP 's humorous tone also showed their identification with TVL magazine as “ friendly army ” in Stages 3–4 .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-050	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	50	"Finally , they used a satirical tone to express their happiness and respond to PGO fans ' action ( for example , “ It 's fun to be naughty ” ) ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-051	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	51	"Clearly , GP 's tone was light‐hearted—a more humorous and accessible form of trolling ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-052	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	52	"Although GP and VIP conformed to this behavioral pattern , PGO fans did not ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-053	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	53	The evolution of stakeholder behavioral patterns followed the dominant group ( GP ) behavioral patterns .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-054	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	54	"However , our analysis of this pattern by stakeholder groups revealed a wider variation ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-055	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	55	"Specifically , although content was uninterrupted , with an emphasis on trolling the “ enemy ” mostly generated by the non‐PGO‐fans ' stakeholder groups , the evolution of tactics , motives , and behavioral tones underwent a sequence of changes as the event unfolded ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-056	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	56	"While the content of posts seems to be unique to the event , many of the frequent tactics , perceived motivations , and behavioral tone resembles those reported in the scholarly literature , including psychological‐ and ideological‐motivated posts ( Yang et al. , 2018 ; Flores‐Saviaga et al. , 2018 ) and the frequent use of deception , flaming , or mocking others ( Hardaker , 2010 ; Sanfilippo et al. , 2017 ) ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-057	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	57	"Interestingly , satirical and humorous tones were dominant overall because these were used by the largest groups , GP and VIP , while malicious , provocative , and insulting tones that have been frequently associated with trolling in the literature ( Sanfilippo et al. , 2018 ) were dominant mainly by PGO fans ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-058	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	58	"Likewise , the most frequent trolling tactic overall is group trolling , used widely by all stakeholder groups during the peak stages , but VIP used deception and PGO fans used mocking and flaming more frequently ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-059	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	59	"The former , group trolling , received little attention in the past , while the other tactics dominate existing literature ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-060	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	60	"Tables 9-12 reveals that as stakeholders switched roles over the course of the event , their trolling behavioral pattern shifted as well ( see Appendix S1 for code definitions ) ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-061	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	61	"The most frequent content overall was “ friendly army ” rhetoric ( Table 9 ) ; participants either showed support for TVL magazine ( for example , “ Come on , TVL magazine ” ) or opposition to PGO fans ( for example , “ Must ban this cult ” ) ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-062	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	62	"“ Friendly army ” posts from GP users often used a dog 's head emoticon ( ) to show sarcasm , reversing the original meaning of their posts ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-063	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	63	"For instance , GP frequently reposted the phrase “ TVL Gutter Oil ” with this emoticon to show that they , in fact , supported TVL magazine ; this pseudo‐sincere behavior was also indicative of self‐identification with “ friendly army. ” A laughing smile emoticon ( ) serves a similar rhetorical purpose , indicating a joke ; GP participants commonly used it to troll PGO fans , mocking them as the “ enemy ” —posting , for example , “ We just wish to ban PG One , but his fans want to kill him ” Many GP participants were content to observe the “ war ” as “ onlookers. ” These users posted that they were “ watching the fun ” or likened the event to an entertaining movie ( for example , “ Wait , let me go grab my popcorn !"	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-064	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	64	” ) .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-065	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	65	"A more nuanced examination revealed that post content varied by role within each stakeholder group ; while GP posts affected the overall rank , other groups ' content varied widely ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-066	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	66	"In fact , although “ friendly army ” content topped the list of the GP trolls and bystanders , it came second in VIP and TVL magazine posts , and was nonexistent in PGO fans ' posts regardless of role ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-067	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	67	"Likewise , “ responding to PGO fans ' action , ” the second‐most frequent topic overall , was a top‐two topic only among GP bystanders and VIP trolls and bystanders ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-068	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	68	"PGO fans showed a different ranked list , unique to PGO fans for obvious reasons , regardless of role ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-069	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	69	"“ Whitewashing PG One , ” for example , was common to PGO fans in all roles and to GP targets ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-070	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	70	"Content unique to PGO fans included “ distracting , ” “ PGO fans ' revenge plan , ” and “ education , ” which , apart from “ whitewashing PG One , ” were the most frequently mentioned topics in this group ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-071	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	71	Analyzing the favored themes in the troll role across groups revealed that each group was using different content to troll .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-072	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	72	"Specifically , GP trolled through posts about “ friendly army ” and by “ deceiving ” PGO fans ( pretending to criticize TVL magazine or pretending to support PGO fans or PG One ) , while PGO fans trolled by “ distracting ” and “ whitewashing PG One. ” VIP trolled by “ responding to PGO fans ' action ” and through participation in “ friendly army. ” PGO fan bystanders differed the most from their VIP and GP counterparts ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-073	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	73	"GP used “ friendly army ” and “ responding to PGO fans ' actions ” ; VIP used “ sharing ” and “ responding to PGO fans ' action. ” PGO fans , however , posted about “ TVL identity ” and “ whitewashing PG One. ” Interestingly , “ whitewashing PG One ” was a prominent topic for both GP targets and PGO fans targets ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-074	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	74	"Table 10 shows that the most frequent tactic overall was group trolling , followed by emotional display and deception ; this ranking exactly parallels GP trolls ' favored tactics ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-075	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	75	"However , a more fine‐grained examination of tactics by group and role reveals that , although GP trolls clearly influenced the overall rank , group trolling was a common tactic among other group/role combinations : VIP trolls , PGO fans trolls , and PGO fans bystanders ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-076	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	76	"Meanwhile , emotional display , the second‐most frequent tactic overall , was used frequently only by GP bystanders and GP trolls , the dominant population of users ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-077	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	77	"The most frequent tactics of targets , regardless of group , included correcting , criticizing , and flaming ; flaming and correcting were also popular among nontarget groups , such as PGO fans bystanders and PGO fans trolls , for whom flaming was the top tactic ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-078	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	78	"Furthermore , deception was a common tactic of trolls in two of the three groups ; it was the most frequent tactic among VIP trolls , and one of the most frequent among GP trolls ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-079	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	79	"Given the shifting dynamics of this CT event , we followed with an examination of motivations of stakeholder groups over time ( Table 11 ) ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-080	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	80	"Negotiating social status was , at times , the most significant motivation of GP as well as VIP , while PGO fans were most frequently motivated by psychological and ideological factors ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-081	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	81	"Overall , social status was the most common motive , followed by psychological and “ herd mentality ” motives ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-082	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	82	"Again , GP trolls had a dominant influence on the overall frequency distribution ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-083	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	83	"Trolls from the GP and VIP groups were motivated mostly by social status and were driven by herd mentality , while PGO fans trolls were mostly ideologically motivated ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-084	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	84	Both GP and VIP trolls joined the CT event for fun by trolling together .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-085	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	85	Participants from these groups who assumed the trolling role gained a strong sense of community as they followed the crowd of their respective groups .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-086	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	86	"Interestingly , ideological and psychological motives , along with the desire to express opinions , motivated targets from GP , PGO fans , and TVL magazine , just like the PGO fans trolls ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-087	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	87	"The most frequent tone overall was humorous , followed by satirical and amused ( Table 12 ) ; this ranking exactly parallels that of VIP bystanders and nearly matched that of GP bystanders ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-088	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	88	"Although GP and VIP bystanders seemed to have determined the overall rank , other groups ' tone varied widely ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-089	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	89	"A humorous tone , for instance , topped only the lists of GP trolls , VIP trolls , and VIP bystanders ; it came third for GP bystanders but was nonexistent in PGO fans ' posts regardless of role—perhaps because this event was not funny for them ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-090	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	90	"Interestingly , the most frequent tone of trolls from both GP and VIP groups was humorous , and the top three behavioral tones , in a slightly different ranked order , are the same for targets from both PGO fans and GP ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-091	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	91	"A satirical tone , the second‐most frequent tone used overall , was among the top three for GP trolls and bystanders , PGO fans bystanders , and VIP trolls and bystanders ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-092	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	92	"However , negative tones ( for example , insulting , aggrieved , malicious ) were very common only in PGO fans ' posts , regardless of role ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-093	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	93	Analysis by role revealed that content was sometimes more closely associated with role than with group affiliation .	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-094	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	94	"The various stakeholder groups utilized a variety of—sometimes widely divergent—tactics , and it was likewise evident that motives and behavioral tones varied between roles even within each stakeholder group ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-095	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	95	"Thus , roles alone could not account for cross‐group differences ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-096	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	96	"Although content significantly varied among stakeholders by role , trolling tactics , motivations , and behavioral tone , they were used by two or more stakeholder groups , regardless of role , or by two or more roles , regardless of stakeholder group ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-097	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	97	"Specifically , for example , group trolling was a tactic used by trolls regardless of stakeholder group ; PGO fans bystanders frequently utilized it , too ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-098	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	98	"Likewise , deception was a common tactic among trolls from both GP and VIP stakeholder groups ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-099	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	99	"Although deception has been frequently associated with trolling in the literature , group trolling has not ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-100	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	100	"Furthermore , it is interesting to note that while motivations varied across roles and stakeholder groups , some motives were more dominant ."	2020	"Volume71, Issue7"	other
10.1002/asi.24296-4-101	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	101	"Specifically , negotiating social status motivated VIP and GP , and thus affected the overall motivation ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-102	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	102	"Trolls from these two groups were motivated to have fun , while PGO fans trolls were ideologically and psychologically motivated ."	2020	"Volume71, Issue7"	ResearchResult
10.1002/asi.24296-4-103	10.1002/asi.24296	The collective trolling lifecycle	4	4 FINDINGS	103	Targets from almost all stakeholder groups were motivated by ideological concerns and much of the time simply aimed to express opinion .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-5-001	10.1002/asi.24296	The collective trolling lifecycle	5	5 DISCUSSION AND CONCLUSION	1	Our study examined one CT event on Sina Weibo and proposed a lifecycle perspective to analyze this event .	2020	"Volume71, Issue7"	other
10.1002/asi.24296-5-002	10.1002/asi.24296	The collective trolling lifecycle	5	5 DISCUSSION AND CONCLUSION	2	"Building off previous work on CT ( Han , 2015 ; Flores‐Saviaga et al. , 2018 ; Sun & Fichman , 2018 ; Yang et al. , 2017 ; Zannettou et al. , 2018 ) , we made three major contributions : First , we illustrated the lifecycle of a CT event with five distinct stages , adding a time‐based dimension to a complex sociotechnical , context‐dependent phenomenon ."	2020	"Volume71, Issue7"	other
